country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Lithuania,LT,2020-50,15-24yr,1557,294428,911.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-51,15-24yr,1518,294428,1044.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-52,15-24yr,1481,294428,1018.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-53,15-24yr,1297,294428,943.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-01,15-24yr,1302,294428,882.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-02,15-24yr,634,294428,657.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-03,15-24yr,539,294428,398.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-04,15-24yr,504,294428,354.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-05,15-24yr,339,294428,286.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-09,25-49yr,1,912437,,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-11,25-49yr,9,912437,1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-12,25-49yr,64,912437,8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-13,25-49yr,101,912437,18.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-14,25-49yr,132,912437,25.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-15,25-49yr,70,912437,22.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-16,25-49yr,50,912437,13.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-17,25-49yr,79,912437,14.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-18,25-49yr,21,912437,11,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-19,25-49yr,10,912437,3.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-20,25-49yr,17,912437,3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-21,25-49yr,22,912437,4.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-22,25-49yr,14,912437,3.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-23,25-49yr,26,912437,4.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-24,25-49yr,20,912437,5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-25,25-49yr,14,912437,3.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-26,25-49yr,5,912437,2.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-27,25-49yr,11,912437,1.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-28,25-49yr,8,912437,2.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-29,25-49yr,36,912437,4.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-30,25-49yr,30,912437,7.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-31,25-49yr,48,912437,8.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-32,25-49yr,64,912437,12.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-33,25-49yr,89,912437,16.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-34,25-49yr,114,912437,22.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-35,25-49yr,109,912437,24.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-36,25-49yr,91,912437,21.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-37,25-49yr,134,912437,24.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-38,25-49yr,184,912437,34.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-39,25-49yr,340,912437,57.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-42,25-49yr,616,912437,67.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-43,25-49yr,1456,912437,227.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-44,25-49yr,2578,912437,442.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-45,25-49yr,2821,912437,591.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-46,25-49yr,4224,912437,772.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-47,25-49yr,5145,912437,1026.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-48,25-49yr,5440,912437,1160.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-49,25-49yr,5925,912437,1245.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-50,25-49yr,7784,912437,1502.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-51,25-49yr,8174,912437,1748.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-52,25-49yr,7636,912437,1732.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-53,25-49yr,6388,912437,1537,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-01,25-49yr,4942,912437,1241.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-02,25-49yr,2953,912437,865.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-03,25-49yr,2510,912437,598.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-04,25-49yr,2154,912437,511.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-05,25-49yr,1543,912437,405.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-09,50-64yr,0,613089,,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-11,50-64yr,2,613089,0.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-12,50-64yr,26,613089,4.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-13,50-64yr,90,613089,18.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-14,50-64yr,106,613089,32,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-15,50-64yr,61,613089,27.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-16,50-64yr,61,613089,19.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-17,50-64yr,48,613089,17.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-18,50-64yr,24,613089,11.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-19,50-64yr,25,613089,8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-20,50-64yr,22,613089,7.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-21,50-64yr,35,613089,9.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-22,50-64yr,17,613089,8.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-23,50-64yr,13,613089,4.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-24,50-64yr,16,613089,4.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-25,50-64yr,5,613089,3.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-26,50-64yr,3,613089,1.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-27,50-64yr,7,613089,1.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-28,50-64yr,8,613089,2.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-29,50-64yr,13,613089,3.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-30,50-64yr,23,613089,5.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-31,50-64yr,31,613089,8.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-32,50-64yr,40,613089,11.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-33,50-64yr,25,613089,10.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-34,50-64yr,46,613089,11.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-35,50-64yr,58,613089,17,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-36,50-64yr,43,613089,16.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-37,50-64yr,64,613089,17.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-38,50-64yr,107,613089,27.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-39,50-64yr,169,613089,45,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-42,50-64yr,370,613089,60.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-43,50-64yr,785,613089,188.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-44,50-64yr,1500,613089,372.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-45,50-64yr,2133,613089,592.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-46,50-64yr,2952,613089,829.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-47,50-64yr,3824,613089,1105.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-48,50-64yr,3992,613089,1274.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-49,50-64yr,4536,613089,1391,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-50,50-64yr,5903,613089,1702.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-51,50-64yr,6142,613089,1964.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-52,50-64yr,5532,613089,1904.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-53,50-64yr,4784,613089,1682.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-01,50-64yr,3587,613089,1365.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-02,50-64yr,2383,613089,973.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-03,50-64yr,2007,613089,716,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-04,50-64yr,1621,613089,591.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-05,50-64yr,1130,613089,448.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-09,65-79yr,0,390834,,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-11,65-79yr,0,390834,0,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-12,65-79yr,9,390834,2.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-13,65-79yr,38,390834,12,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-14,65-79yr,38,390834,19.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-15,65-79yr,28,390834,16.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-16,65-79yr,31,390834,15.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-17,65-79yr,18,390834,12.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-18,65-79yr,14,390834,8.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-19,65-79yr,19,390834,8.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-20,65-79yr,9,390834,7.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-21,65-79yr,7,390834,4.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-22,65-79yr,4,390834,2.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-23,65-79yr,2,390834,1.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-24,65-79yr,3,390834,1.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-25,65-79yr,3,390834,1.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-26,65-79yr,2,390834,1.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-27,65-79yr,6,390834,2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-28,65-79yr,6,390834,3.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-29,65-79yr,6,390834,3.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-30,65-79yr,2,390834,2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-31,65-79yr,9,390834,2.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-32,65-79yr,8,390834,4.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-33,65-79yr,10,390834,4.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-34,65-79yr,14,390834,6.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-35,65-79yr,16,390834,7.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-36,65-79yr,15,390834,7.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-37,65-79yr,26,390834,10.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-38,65-79yr,25,390834,13,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-39,65-79yr,40,390834,16.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-42,65-79yr,140,390834,35.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-43,65-79yr,246,390834,98.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-44,65-79yr,395,390834,164,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-45,65-79yr,626,390834,261.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-46,65-79yr,1006,390834,417.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-47,65-79yr,1214,390834,568,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-48,65-79yr,1281,390834,638.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-49,65-79yr,1515,390834,715.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-50,65-79yr,1840,390834,858.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-51,65-79yr,1939,390834,966.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-52,65-79yr,1706,390834,932.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-53,65-79yr,1807,390834,898.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-01,65-79yr,1450,390834,833.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-02,65-79yr,862,390834,591.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-03,65-79yr,905,390834,452.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-04,65-79yr,727,390834,417.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-05,65-79yr,483,390834,309.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-09,80+yr,0,161539,,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-11,80+yr,0,161539,0,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-12,80+yr,2,161539,1.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-13,80+yr,19,161539,13,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-14,80+yr,20,161539,24.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-15,80+yr,15,161539,21.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-16,80+yr,31,161539,28.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-17,80+yr,5,161539,22.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-18,80+yr,25,161539,18.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-19,80+yr,20,161539,27.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-20,80+yr,10,161539,18.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-21,80+yr,4,161539,8.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-22,80+yr,1,161539,3.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-23,80+yr,1,161539,1.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-24,80+yr,2,161539,1.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-25,80+yr,0,161539,1.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-26,80+yr,0,161539,0,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-27,80+yr,1,161539,0.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-28,80+yr,1,161539,1.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-29,80+yr,3,161539,2.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-30,80+yr,3,161539,3.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-31,80+yr,3,161539,3.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-32,80+yr,8,161539,6.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-33,80+yr,7,161539,9.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-34,80+yr,5,161539,7.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-35,80+yr,7,161539,7.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-36,80+yr,8,161539,9.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-37,80+yr,9,161539,10.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-38,80+yr,27,161539,22.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-39,80+yr,19,161539,28.5,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-42,80+yr,57,161539,35.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-43,80+yr,129,161539,115.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-44,80+yr,172,161539,186.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-45,80+yr,326,161539,308.3,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-46,80+yr,460,161539,486.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-47,80+yr,637,161539,679.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-48,80+yr,674,161539,811.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-49,80+yr,852,161539,944.7,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-50,80+yr,964,161539,1124.2,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-51,80+yr,820,161539,1104.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-52,80+yr,764,161539,980.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2020-53,80+yr,785,161539,958.9,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-01,80+yr,739,161539,943.4,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-02,80+yr,435,161539,726.8,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-03,80+yr,423,161539,531.1,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-04,80+yr,376,161539,494.6,"TESSy COVID-19, national weekly data"
Lithuania,LT,2021-05,80+yr,272,161539,401.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-09,<15yr,0,98607,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-10,<15yr,0,98607,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-11,<15yr,0,98607,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-12,<15yr,7,98607,7.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-13,<15yr,6,98607,13.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-14,<15yr,0,98607,6.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-15,<15yr,8,98607,8.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-16,<15yr,0,98607,8.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-17,<15yr,0,98607,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-18,<15yr,0,98607,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-19,<15yr,2,98607,2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-20,<15yr,0,98607,2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-21,<15yr,7,98607,7.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-22,<15yr,0,98607,7.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-23,<15yr,0,98607,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-24,<15yr,0,98607,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-25,<15yr,5,98607,5.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-26,<15yr,18,98607,23.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-27,<15yr,26,98607,44.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-28,<15yr,22,98607,48.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-29,<15yr,68,98607,91.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-30,<15yr,61,98607,130.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-31,<15yr,36,98607,98.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-32,<15yr,34,98607,71,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-33,<15yr,20,98607,54.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-34,<15yr,21,98607,41.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-35,<15yr,21,98607,42.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-36,<15yr,24,98607,45.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-37,<15yr,24,98607,48.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-38,<15yr,73,98607,98.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-39,<15yr,47,98607,121.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-40,<15yr,55,98607,103.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-41,<15yr,68,98607,124.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-42,<15yr,61,98607,130.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-43,<15yr,174,98607,238.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-44,<15yr,191,98607,370.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-45,<15yr,232,98607,429,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-46,<15yr,255,98607,493.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-47,<15yr,297,98607,559.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-48,<15yr,386,98607,692.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-49,<15yr,308,98607,703.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-50,<15yr,366,98607,683.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-51,<15yr,299,98607,674.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-52,<15yr,128,98607,433,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-53,<15yr,120,98607,251.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2021-01,<15yr,101,98607,224.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2021-02,<15yr,98,98607,201.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2021-03,<15yr,83,98607,183.6,"TESSy COVID-19, national weekly data"
